,kieskringId,id,affid,firstname,initials,prefix,lastname,gender,gemeentenaam,gemeentecode,provincienaam,provinciecode
2584,20,67,1,Hubert,H.J.P.E.,,Koevoets,male,BergenopZoom,GM0748,Noord-Brabant,PV30
2585,20,68,1,Daniel,D.A.N.,,Koerhuis,male,Buitenland,GM9999,Buitenland,PV99
2586,20,69,1,Jasper,J.,,Mos,male,Dordrecht,GM0505,Zuid-Holland,PV28
2587,20,70,1,Tatjana,T.,,Šormaz,female,CapelleaandenIJssel,GM0502,Zuid-Holland,PV28
2588,20,71,1,Baerte,B.M.H.,de,Brey,male,UtrechtseHeuvelrug,GM1581,Utrecht,PV26
2589,20,72,1,Asraa,A.,,Abdullatif,female,Almelo,GM0141,Overijssel,PV23
2590,20,73,1,Tine,T.K.,,Schaafsma-Buijs,female,Oostzaan,GM0431,Noord-Holland,PV27
2591,20,74,1,Roel,R.G.J.,,Lauwerier,male,Tilburg,GM0855,Noord-Brabant,PV30
2592,20,75,1,Erik,E.J.,,Koppe,male,Brunssum,GM0899,Limburg,PV31
2593,20,1,2,Diederik,D.M.,,Samsom,male,Leiden,GM0546,Zuid-Holland,PV28
2594,20,2,2,Jetta,J.,,Klijnsma,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2595,20,3,2,Ronald,R.H.A.,,Plasterk,male,Bussum,GM0381,Noord-Holland,PV27
2596,20,4,2,Tanja,T.M.,,Jadnanansing,female,Amsterdam,GM0363,Noord-Holland,PV27
2597,20,5,2,Jeroen,J.R.V.A.,,Dijsselbloem,male,Wageningen,GM0289,Gelderland,PV25
2598,20,6,2,Mariëtte,M.I.,,Hamer,female,Maassluis,GM0556,Zuid-Holland,PV28
2599,20,7,2,Martijn,M.H.P.,van,Dam,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2600,20,8,2,Frans,F.C.G.M.,,Timmermans,male,Heerlen,GM0917,Limburg,PV31
2601,20,9,2,Désirée,D.E.,,Bonis,female,Amsterdam,GM0363,Noord-Holland,PV27
2602,20,10,2,John,J.W.M.,,Kerstens,male,Arnhem,GM0202,Gelderland,PV25
2603,20,11,2,Lutz,L.,,Jacobi,female,Boarnsterhim,GM0055,Friesland,PV21
2604,20,12,2,Roos,R.A.,,Vermeij,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2605,20,13,2,Henk,H.,,Nijboer,male,Groningen,GM0014,Groningen,PV20
2606,20,14,2,Ahmed,A.,,Marcouch,male,Amsterdam,GM0363,Noord-Holland,PV27
2607,20,15,2,Angelien,A.M.C.,,Eijsink,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2608,20,16,2,Myrthe,M.,,Hilkens,female,Bloemendaal,GM0377,Noord-Holland,PV27
2609,20,17,2,Michiel,M.,,Servaes,male,Buitenland,GM9999,Buitenland,PV99
2610,20,18,2,Lea,L.T.,,Bouwmeester,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2611,20,19,2,Jacques,J.S.,,Monasch,male,Súdwest-Fryslân,GM1900,Friesland,PV21
2612,20,20,2,Mei Li,M.L.,,Vos,female,Amsterdam,GM0363,Noord-Holland,PV27
2613,20,21,2,Jeroen,J.,,Recourt,male,Haarlem,GM0392,Noord-Holland,PV27
2614,20,22,2,Agnes,A.G.,,Wolbert,female,AaenHunze,GM1680,Drenthe,PV22
2615,20,23,2,Ed,V.A.,,Groot,male,Amsterdam,GM0363,Noord-Holland,PV27
2616,20,24,2,Attje,A.H.,,Kuiken,female,Breda,GM0758,Noord-Brabant,PV30
2617,20,25,2,Pierre,P.M.M.,,Heijnen,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2618,20,26,2,Keklik,K.,,Demir-Yücel,female,Deventer,GM0150,Overijssel,PV23
2619,20,27,2,Tunahan,T.,,Kuzu,male,Rotterdam,GM0599,Zuid-Holland,PV28
2620,20,28,2,Loes,L.,,Ypma,female,Woerden,GM0632,Utrecht,PV26
2621,20,29,2,Albert,A.A.,de,Vries,male,Middelburg,GM0687,Zeeland,PV29
2622,20,30,2,Khadija,K.,,Arib,female,Amsterdam,GM0363,Noord-Holland,PV27
2623,20,31,2,Otwin,O.E.T.,van,Dijk,male,Doetinchem,GM0222,Gelderland,PV25
2624,20,32,2,Manon,H.,,Fokke,female,Maastricht,GM0935,Limburg,PV31
2625,20,33,2,Mohamed,M.,,Mohandis,male,Gouda,GM0513,Zuid-Holland,PV28
2626,20,34,2,Sjoera,S.W.,,Dikkers,female,Haarlem,GM0392,Noord-Holland,PV27
2627,20,35,2,Tjeerd,T.R.,van,Dekken,male,Groningen,GM0014,Groningen,PV20
2628,20,36,2,Astrid,R.F.A.,,Oosenbrug-Blokland,female,Lansingerland,GM1621,Zuid-Holland,PV28
2629,20,37,2,Jan,J.C.,,Vos,male,Landsmeer,GM0415,Noord-Holland,PV27
2630,20,38,2,Marit,M.E.,,Maij,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2631,20,39,2,Selcuk,S.,,Öztürk,male,Roermond,GM0957,Limburg,PV31
2632,20,40,2,Grace,G.S.I.A.,,Tanamal,female,Amersfoort,GM0307,Utrecht,PV26
2633,20,41,2,Duco,D.,,Hoogland,male,Rotterdam,GM0599,Zuid-Holland,PV28
2634,20,42,2,Sultan,S.,,Günal-Gezer,female,Uden,GM0856,Noord-Brabant,PV30
2635,20,43,2,Roelof,R.P.,van,Laar,male,Leiden,GM0546,Zuid-Holland,PV28
2636,20,44,2,Yasemin,Y.,,Cegerek,female,Apeldoorn,GM0200,Gelderland,PV25
2637,20,45,2,Yasin,Y.,,Torunoglu,male,Eindhoven,GM0772,Noord-Brabant,PV30
2638,20,46,2,Marith,M.J.,,Rebel-Volp,female,Haarlem,GM0392,Noord-Holland,PV27
2639,20,47,2,Henk,H.J.M.,,Leenders,male,Breda,GM0758,Noord-Brabant,PV30
2640,20,48,2,Joyce,J.G.P.,,Vermue,female,Sluis,GM1714,Zeeland,PV29
2641,20,49,2,Harm,H.,,Brouwer,male,Tynaarlo,GM1730,Drenthe,PV22
2642,20,50,2,Amma,A.A.,,Asante,female,Haarlemmermeer,GM0394,Noord-Holland,PV27
2643,20,51,2,Rien,R.,van der,Velde,male,Noordoostpolder,GM0171,Flevoland,PV24
2644,20,52,2,Nurten,N.,,Karisli,female,Rotterdam,GM0599,Zuid-Holland,PV28
2645,20,53,2,Emre,E.,,Ünver,male,Amsterdam,GM0363,Noord-Holland,PV27
2646,20,54,2,Eefke,E.G.,,Meijerink,female,Zwolle,GM0193,Overijssel,PV23
2647,20,55,2,Alvin,A.H.,,Riley,male,Bodegraven-Reeuwijk,GM1901,Zuid-Holland,PV28
2648,20,56,2,Anne,A.L.,,Koning,female,Delft,GM0503,Zuid-Holland,PV28
2649,20,57,2,Fijko,F.T.S.,van der,Laan,male,HollandsKroon,GM1911,Noord-Holland,PV27
2650,20,58,2,Anne,A.,de,Rooij,female,Haarlemmermeer,GM0394,Noord-Holland,PV27
2651,20,59,2,Paul,P.J.,van,Liempd,male,Eindhoven,GM0772,Noord-Brabant,PV30
2652,20,60,2,Marleen,M.W.,,Haage,female,Utrecht,GM0344,Utrecht,PV26
2653,20,61,2,Marijn,W.M.,van,Ballegooijen,male,Amsterdam,GM0363,Noord-Holland,PV27
2654,20,62,2,Gritta,G.,,Nottelman,female,Amsterdam,GM0363,Noord-Holland,PV27
2655,20,63,2,Bert,E.,,Hemsteede,male,Noordenveld,GM1699,Drenthe,PV22
2656,20,64,2,Anne Marie,J.M.,,Hoogland,female,Amsterdam,GM0363,Noord-Holland,PV27
2657,20,65,2,Peter,P.,de,Haan,male,Rotterdam,GM0599,Zuid-Holland,PV28
2658,20,66,2,Femke,F.F.,van,Drooge,female,Hilversum,GM0402,Noord-Holland,PV27
2659,20,67,2,Yvonne,Y.M.M.,,Morselt-de Ruijter,female,TenBoer,GM0009,Groningen,PV20
2660,20,68,2,Ward,E.H.,,Deckers,male,Breda,GM0758,Noord-Brabant,PV30
2661,20,69,2,Anja,A.H.G.,van,Zantvoort,female,Zoetermeer,GM0637,Zuid-Holland,PV28
2662,20,70,2,Marieke,E.M.,van,Duijn,female,Aalsmeer,GM0358,Noord-Holland,PV27
2663,20,71,2,Xander,X.J.,den,Uijl,male,Haarlem,GM0392,Noord-Holland,PV27
2664,20,72,2,Saskia,S.E.A.,den,Uijl,female,Heemstede,GM0397,Noord-Holland,PV27
2665,20,73,2,Mohamed,M.,,Allach,male,Veldhoven,GM0861,Noord-Brabant,PV30
2666,20,74,2,Maarten,M.,van,Rossem,male,Utrecht,GM0344,Utrecht,PV26
2667,20,75,2,Carlos,J.C.,,Gonçalves,male,Rotterdam,GM0599,Zuid-Holland,PV28
2668,20,76,2,Jeltje,J.,van,Nieuwenhoven,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2669,20,77,2,Elvira,E.M.,,Sweet,female,Amsterdam,GM0363,Noord-Holland,PV27
2670,20,78,2,Jan,J.P.,,Pronk,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2671,20,79,2,Hans,J.L.,,Spekman,male,Utrecht,GM0344,Utrecht,PV26
2672,20,1,3,Geert,G.,,Wilders,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2673,20,2,3,Fleur,M.,,Agema,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2674,20,3,3,Martin,M.,,Bosma,male,Amsterdam,GM0363,Noord-Holland,PV27
2675,20,4,3,Lilian,L.M.J.S.,,Helder,female,Venlo,GM0983,Limburg,PV31
2676,20,5,3,Louis,L.,,Bontes,male,Hellevoetsluis,GM0530,Zuid-Holland,PV28
2677,20,6,3,Tony,A.P.C.,van,Dijck,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2678,20,7,3,Sietse,S.R.,,Fritsma,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2679,20,8,3,Barry,B.,,Madlener,male,Westvoorne,GM0614,Zuid-Holland,PV28
2680,20,9,3,Joram,J.J.,van,Klaveren,male,Almere,GM0034,Flevoland,PV24
2681,20,10,3,Harm,H.J.,,Beertema,male,Ouderkerk,GM0644,Zuid-Holland,PV28
2682,20,11,3,Dion,D.J.G.,,Graus,male,Heerlen,GM0917,Limburg,PV31
2683,20,12,3,Reinette,R.J.,,Klever,female,Ermelo,GM0233,Gelderland,PV25
2684,20,13,3,Roland,R.A.,van,Vliet,male,Nederweert,GM0946,Limburg,PV31
2685,20,14,3,Raymond,R.,de,Roon,male,Almere,GM0034,Flevoland,PV24
2686,20,15,3,Machiel,M.,de,Graaf,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2687,20,16,3,Karen,K.,,Gerbrands,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2688,20,17,3,Léon,L.W.E.,de,Jong,male,StichtseVecht,GM1904,Utrecht,PV26
2689,20,18,3,Danai,V.D.D.,van,Weerdenburg,female,Amstelveen,GM0362,Noord-Holland,PV27
2690,20,19,3,Ino,I.H.C.,van den,Besselaar,male,Utrecht,GM0344,Utrecht,PV26
2691,20,20,3,Andre,A.,,Elissen,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2692,20,21,3,Vicky,V.,,Maeijer,female,CapelleaandenIJssel,GM0502,Zuid-Holland,PV28
2693,20,22,3,Johan,J.H.A.,,Driessen,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2694,20,23,3,Willie,W.R.,,Dille,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2695,20,24,3,Daniël,D.,ter,Haar,male,Berkelland,GM1859,Gelderland,PV25
2696,20,25,3,Stephan,S.S.,,Jansen,male,Noordwijk,GM0575,Zuid-Holland,PV28
2697,20,26,3,Marc,H.W.,van den,Berg,male,Rotterdam,GM0599,Zuid-Holland,PV28
2698,20,27,3,Alexander,A.,,Kops,male,Zoetermeer,GM0637,Zuid-Holland,PV28
2699,20,28,3,Edgar,E.,,Mulder,male,Zwolle,GM0193,Overijssel,PV23
2700,20,29,3,Gabriëlle,G.J.F.,,Popken,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2701,20,30,3,Paul,P.R.,ter,Linden,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2702,20,31,3,Gijs,G.P.N.,,Moonen,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2703,20,32,3,Patricia,P.,van der,Kammen,female,Tilburg,GM0855,Noord-Brabant,PV30
2704,20,33,3,Elly,E.J.,,Broere-Kaal,female,Soest,GM0342,Utrecht,PV26
2705,20,34,3,Addie,A.S.,,Wisse,female,Hulst,GM0677,Zeeland,PV29
2706,20,35,3,Yvonne,Y.R.K.,,Waterman,female,Roosendaal,GM1674,Noord-Brabant,PV30
2707,20,36,3,Alexander,A.W.J.A.,van,Hattem,male,Eersel,GM0770,Noord-Brabant,PV30
2708,20,37,3,Jenny,J.D.,,Zerfowski,female,Almere,GM0034,Flevoland,PV24
2709,20,38,3,Ton,A.J.M.,van,Kesteren,male,Groningen,GM0014,Groningen,PV20
2710,20,39,3,Floris,F.,van,Zonneveld,male,Rotterdam,GM0599,Zuid-Holland,PV28
2711,20,40,3,Irene,I.B.,,Joosse,female,Almere,GM0034,Flevoland,PV24
2712,20,41,3,John,J.W.,van,Assendelft,male,Rotterdam,GM0599,Zuid-Holland,PV28
2713,20,42,3,Martin,M.J.,van,Beek,male,UtrechtseHeuvelrug,GM1581,Utrecht,PV26
2714,20,43,3,Willem,W.,,Boutkan,male,Almere,GM0034,Flevoland,PV24
2715,20,44,3,Emiel,E.,van,Dijk,male,GilzeenRijen,GM0784,Noord-Brabant,PV30
2716,20,45,3,Peter,P.,van,Dijk,male,Goes,GM0664,Zeeland,PV29
2717,20,46,3,Ronald,R.,,Dol,male,Uden,GM0856,Noord-Brabant,PV30
2718,20,47,3,Johannes,J.J.A.M.,van,Hooff,male,Naarden,GM0425,Noord-Holland,PV27
2719,20,48,3,Marcel,M.J.R.L.,de,Graaff,male,Rotterdam,GM0599,Zuid-Holland,PV28
2720,20,49,3,Ronald,R.,,Sörensen,male,Rotterdam,GM0599,Zuid-Holland,PV28
2721,20,1,4,Sybrand,S.,van,Haersma Buma,male,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
2722,20,2,4,Mona,M.C.G.,,Keijzer,female,Waterland,GM0852,Noord-Holland,PV27
2723,20,3,4,Sander,S.,de,Rouwe,male,Súdwest-Fryslân,GM1900,Friesland,PV21
2724,20,4,4,Raymond,R.W.,,Knops,male,HorstaandeMaas,GM1507,Limburg,PV31
2725,20,5,4,Michel,M.R.J.,,Rog,male,Haarlem,GM0392,Noord-Holland,PV27
2726,20,6,4,Eddy,Y.J.,van,Hijum,male,Raalte,GM0177,Overijssel,PV23
2727,20,7,4,Hanke,H.G.J.,,Bruins Slot,female,Utrecht,GM0344,Utrecht,PV26
2728,20,8,4,Jaco,J.L.,,Geurts,male,Barneveld,GM0203,Gelderland,PV25
2729,20,9,4,Agnes,A.H.,,Mulder,female,Assen,GM0106,Drenthe,PV22
2730,20,10,4,Peter,P.,,Oskam,male,Rijswijk,GM0603,Zuid-Holland,PV28
2731,20,11,4,Pieter,P.E.,,Heerma,male,Purmerend,GM0439,Noord-Holland,PV27
2732,20,12,4,Madeleine,M.M.,van,Toorenburg,female,'s-Hertogenbosch,GM0796,Noord-Brabant,PV30
2733,20,13,4,Martijn,M.J.F.,van,Helvert,male,Echt-Susteren,GM1711,Limburg,PV31
2734,20,14,4,Erik,H.A.G.,,Ronnes,male,Boxmeer,GM0756,Noord-Brabant,PV30
2735,20,15,4,Herma,H.,,Boom,female,Haaksbergen,GM0158,Overijssel,PV23
2736,20,16,4,Mustafa,M.,,Amhaouch,male,PeelenMaas,GM1894,Limburg,PV31
2737,20,17,4,Marieke,M.C.I.,van der,Werf,female,Amsterdam,GM0363,Noord-Holland,PV27
2738,20,18,4,Bernard,B.A.,,Schermers,male,Barneveld,GM0203,Gelderland,PV25
2739,20,19,4,Patricia,P.C.A.,de,Milliano-van den Hemel,female,Sluis,GM1714,Zeeland,PV29
2740,20,20,4,Marc,M.J.,,Jager,male,Oss,GM0828,Noord-Brabant,PV30
2741,20,21,4,Harry,H.,van der,Molen,male,Leeuwarden,GM0080,Friesland,PV21
2742,20,22,4,Dinand,E.D.,,Ekkel,male,Dronten,GM0303,Flevoland,PV24
2743,20,23,4,Arjan,P.,,Erkel,male,Rotterdam,GM0599,Zuid-Holland,PV28
2744,20,24,4,Turan,T.,,Yazir,male,Rotterdam,GM0599,Zuid-Holland,PV28
2745,20,25,4,Michiel,M.P.M.,,Holtackers,male,Arnhem,GM0202,Gelderland,PV25
2746,20,26,4,Elske,E.,van der,Mik,female,Deventer,GM0150,Overijssel,PV23
2747,20,27,4,Dave,D.S.C.,,Ensberg-Kleijkers,male,Breda,GM0758,Noord-Brabant,PV30
2748,20,28,4,Efstathios,E.,,Andreou,male,Rotterdam,GM0599,Zuid-Holland,PV28
2749,20,29,4,Wilma,W.J.F.,van der,Rijt-van der Kruis,female,Heeze-Leende,GM1658,Noord-Brabant,PV30
2750,20,30,4,Ties,T.,,Sweyen,male,Tilburg,GM0855,Noord-Brabant,PV30
2751,20,31,4,Anne-Marie,A.M.T.,,Vreman-Muijrers,female,Ede,GM0228,Gelderland,PV25
2752,20,32,4,Yang Soo,D.Y.S.,,Kloosterhof,male,Appingedam,GM0003,Groningen,PV20
2753,20,33,4,Nelleke,N.E.,,Weltevrede,female,Rotterdam,GM0599,Zuid-Holland,PV28
2754,20,34,4,Gerben,G.A.,,Karssenberg,male,Arnhem,GM0202,Gelderland,PV25
2755,20,35,4,Merijn,M.,,Snoek,male,Haarlem,GM0392,Noord-Holland,PV27
2756,20,36,4,Ebubekir,E.,,Öztüre,male,Rotterdam,GM0599,Zuid-Holland,PV28
2757,20,37,4,Han,J.F.,,Hoogma,male,Maastricht,GM0935,Limburg,PV31
2758,20,38,4,Ellen,P.J.H.D.,,Verkoelen,female,Rotterdam,GM0599,Zuid-Holland,PV28
2759,20,39,4,Pieter,P.H.,,Omtzigt,male,Enschede,GM0153,Overijssel,PV23
2760,20,40,4,Jobke,J.,,Vonk-Vedder,female,DeRondeVenen,GM0736,Utrecht,PV26
2761,20,41,4,Jan,J.D.W.,,Eerbeek,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2762,20,42,4,Dirk,D.W.,van der,Mast,male,Rotterdam,GM0599,Zuid-Holland,PV28
2763,20,43,4,Chantal,J.C.,van,Steenderen-Broekhuis,female,UtrechtseHeuvelrug,GM1581,Utrecht,PV26
2764,20,44,4,John,J.L.J.,van,Hal,male,Rucphen,GM0840,Noord-Brabant,PV30
2765,20,45,4,Margriet,M.S.,van de,Vooren,female,Rhenen,GM0340,Utrecht,PV26
2766,20,46,4,Claudia,C.C.B.,,Füss-Buitenhuis,female,Lansingerland,GM1621,Zuid-Holland,PV28
2767,20,47,4,Hans,J.M.,,Moerland,male,Moerdijk,GM1709,Noord-Brabant,PV30
2768,20,48,4,Geeske,G.M.,,Telgen-Swarts,female,Ede,GM0228,Gelderland,PV25
2769,20,49,4,Mitra,J.S.,,Rambaran,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2770,20,50,4,Jan,J.D.,,Kramer,male,Langedijk,GM0416,Noord-Holland,PV27
2771,20,51,4,Jeffrey,J.M.A.,van,Agtmaal,male,Woensdrecht,GM0873,Noord-Brabant,PV30
2772,20,52,4,Fons,A.P.,d',Haens,male,Bergeijk,GM1724,Noord-Brabant,PV30
2773,20,53,4,Remko,R.,ten,Barge,male,OostGelre,GM1586,Gelderland,PV25
2774,20,54,4,Jan-Jaap,J.,de,Haan,male,Leiden,GM0546,Zuid-Holland,PV28
2775,20,55,4,Gert,G.,,Boeve,male,Amersfoort,GM0307,Utrecht,PV26
2776,20,56,4,Erik,E.,de,Ridder,male,Tilburg,GM0855,Noord-Brabant,PV30
2777,20,57,4,Hugo,H.M.,de,Jonge,male,Rotterdam,GM0599,Zuid-Holland,PV28
2778,20,1,5,Emile,E.G.M.,,Roemer,male,Boxmeer,GM0756,Noord-Brabant,PV30
2779,20,2,5,Renske,R.M.,,Leijten,female,Haarlem,GM0392,Noord-Holland,PV27
2780,20,3,5,Ronald,A.A.G.M.,van,Raak,male,Amsterdam,GM0363,Noord-Holland,PV27
2781,20,4,5,Harry,H.,van,Bommel,male,Diemen,GM0384,Noord-Holland,PV27
2782,20,5,5,Jan,J.M.A.M.,de,Wit,male,Heerlen,GM0917,Limburg,PV31
2783,20,6,5,Sadet,S.,,Karabulut,female,Amsterdam,GM0363,Noord-Holland,PV27
2784,20,7,5,Sharon,S.M.J.G.,,Gesthuizen,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2785,20,8,5,Jasper,J.J.,van,Dijk,male,Amsterdam,GM0363,Noord-Holland,PV27
2786,20,9,5,Paul,P.,,Ulenbelt,male,Leiden,GM0546,Zuid-Holland,PV28
2787,20,10,5,Henk,H.P.J.,van,Gerven,male,Oss,GM0828,Noord-Brabant,PV30
2788,20,11,5,Manja,M.,,Smits,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2789,20,12,5,Paulus,P.F.C.,,Jansen,male,Utrecht,GM0344,Utrecht,PV26
2790,20,13,5,Farshad,F.,,Bashir,male,Zoetermeer,GM0637,Zuid-Holland,PV28
2791,20,14,5,Nine,C.J.E.,,Kooiman,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2792,20,15,5,Arnold,A.Z.,,Merkies,male,Amsterdam,GM0363,Noord-Holland,PV27
2793,20,16,5,Eric,E.M.A.,,Smaling,male,Weesp,GM0457,Noord-Holland,PV27
2794,20,17,5,Michiel,M.,van,Nispen,male,Breda,GM0758,Noord-Brabant,PV30
2795,20,18,5,Tjitske,T.E.,,Siderius,female,Zwolle,GM0193,Overijssel,PV23
2796,20,19,5,Leo,L.P.M.,de,Kleijn,male,Rotterdam,GM0599,Zuid-Holland,PV28
2797,20,20,5,Ike,I.,,Teuling,female,Rotterdam,GM0599,Zuid-Holland,PV28
2798,20,21,5,Nicole,N.M.,van,Gemert,female,Utrecht,GM0344,Utrecht,PV26
2799,20,22,5,Henri,H.A.J.M.,,Swinkels,male,Vught,GM0865,Noord-Brabant,PV30
2800,20,23,5,Maureen,M.M.,van der,Pligt,female,Amsterdam,GM0363,Noord-Holland,PV27
2801,20,24,5,Maarten,H.P.M.,,Hijink,male,Utrecht,GM0344,Utrecht,PV26
2802,20,25,5,Tiers,N.T.,,Bakker,male,Amsterdam,GM0363,Noord-Holland,PV27
2803,20,26,5,Erik,E.,de,Vries,male,Helmond,GM0794,Noord-Brabant,PV30
2804,20,27,5,Daniël,D.H.,de,Wit,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2805,20,28,5,Anneke,A.M.T.,,Wezel,female,Amsterdam,GM0363,Noord-Holland,PV27
2806,20,29,5,Thijs,T.H.C.,,Coppus,male,HorstaandeMaas,GM1507,Limburg,PV31
2807,20,30,5,Meta,M.P.,,Meijer,female,Amsterdam,GM0363,Noord-Holland,PV27
2808,20,31,5,Patrick,P.J.,van,Lunteren,male,Breda,GM0758,Noord-Brabant,PV30
2809,20,32,5,Chris,C.,,Schaeffer,male,Amsterdam,GM0363,Noord-Holland,PV27
2810,20,33,5,Femke,F.,,Reudler Talsma,female,Amsterdam,GM0363,Noord-Holland,PV27
2811,20,34,5,Hugo,H.J.,,Polderman,male,Roosendaal,GM1674,Noord-Brabant,PV30
2812,20,35,5,Peter,J.P.,,Kwint,male,Amsterdam,GM0363,Noord-Holland,PV27
2813,20,36,5,Pim,P.H.,,Siegers,male,Pekela,GM0765,Groningen,PV20
2814,20,37,5,Lies,R.,van,Aelst,female,Gorinchem,GM0512,Zuid-Holland,PV28
2815,20,38,5,Bart,B.,van,Kent,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2816,20,39,5,Niels,N.A.,,Jongerius,male,Amsterdam,GM0363,Noord-Holland,PV27
2817,20,40,5,Lieke,L.,van,Rossum,female,Delft,GM0503,Zuid-Holland,PV28
2818,20,41,5,Hans Martin,H.M.,,Don,male,Waalre,GM0866,Noord-Brabant,PV30
2819,20,42,5,Eelco,E.,,Eikenaar,male,Groningen,GM0014,Groningen,PV20
2820,20,43,5,Willem,J.W.,,Bouman,male,Doesburg,GM0221,Gelderland,PV25
2821,20,44,5,Trix,B.,de,Roos-Consemulder,female,Vlissingen,GM0718,Zeeland,PV29
2822,20,45,5,Jamila,J.,,Yahyaoui,female,Amsterdam,GM0363,Noord-Holland,PV27
2823,20,46,5,Bert,B.,,Peterse,male,Weert,GM0988,Limburg,PV31
2824,20,47,5,Arjan,A.,,Vliegenthart,male,Amsterdam,GM0363,Noord-Holland,PV27
2825,20,48,5,Saíd,S.,,Afalah,male,Rotterdam,GM0599,Zuid-Holland,PV28
2826,20,49,5,Robin,R.E.,van der,Velden,male,Amsterdam,GM0363,Noord-Holland,PV27
2827,20,50,5,Ton,A.H.J.,,Heerschop,male,Venlo,GM0983,Limburg,PV31
2828,20,1,6,Alexander,A.,,Pechtold,male,Wageningen,GM0289,Gelderland,PV25
2829,20,2,6,Stientje,S.,van,Veldhoven-van der Meer,female,Rijswijk,GM0603,Zuid-Holland,PV28
2830,20,3,6,Wouter,W.,,Koolmees,male,Rotterdam,GM0599,Zuid-Holland,PV28
2831,20,4,6,Kees,K.,,Verhoeven,male,Amersfoort,GM0307,Utrecht,PV26
2832,20,5,6,Vera,V.A.,,Bergkamp,female,Amsterdam,GM0363,Noord-Holland,PV27
2833,20,6,6,Gerard,A.G.,,Schouw,male,Dordrecht,GM0505,Zuid-Holland,PV28
2834,20,7,6,Paul,P.H.,van,Meenen,male,Leiden,GM0546,Zuid-Holland,PV28
2835,20,8,6,Steven,S.P.R.A.,van,Weyenberg,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2836,20,9,6,Pia,P.A.,,Dijkstra,female,Utrecht,GM0344,Utrecht,PV26
2837,20,10,6,Magda,M.A.,,Berndsen-Jansen,female,Ferwerderadiel,GM1722,Friesland,PV21
2838,20,11,6,Sjoerd Wiemer,S.W.,,Sjoerdsma,male,Buitenland,GM9999,Buitenland,PV99
2839,20,12,6,Wassila,W.,,Hachchi,female,Breda,GM0758,Noord-Brabant,PV30
2840,20,13,6,Fatma,F.,,Koşer-Kaya,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
2841,20,14,6,Judith,J.C.M.,,Swinkels,female,Bloemendaal,GM0377,Noord-Holland,PV27
2842,20,15,6,Salima,S.,,Belhaj,female,Rotterdam,GM0599,Zuid-Holland,PV28
2843,20,16,6,Maarten,M.,,Groothuizen,male,Nijmegen,GM0268,Gelderland,PV25
2844,20,17,6,Michiel,M.,,Verkoulen,male,Helmond,GM0794,Noord-Brabant,PV30
2845,20,18,6,Femke,F.M.,,Dingemans,female,LoonopZand,GM0809,Noord-Brabant,PV30
2846,20,19,6,Ton,T.,,Monasso,male,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
2847,20,20,6,Jacqueline,J.C.M.,,Versteeg,female,Utrecht,GM0344,Utrecht,PV26
2848,20,21,6,Paul,P.J.L.M.,de,Beer,male,Breda,GM0758,Noord-Brabant,PV30
2849,20,22,6,Thessa,T.,van der,Windt,female,Haarlem,GM0392,Noord-Holland,PV27
2850,20,23,6,Bart,B.L.,,Vink,male,Amsterdam,GM0363,Noord-Holland,PV27
2851,20,24,6,Gökhan,G.,,Çoban,male,Veenendaal,GM0345,Utrecht,PV26
2852,20,25,6,Eelco,E.J.,,Keij,male,Buitenland,GM9999,Buitenland,PV99
2853,20,26,6,Guido,G.J.P.M.,,Corten,male,Sittard-Geleen,GM1883,Limburg,PV31
2854,20,27,6,Frank,F.C.,van,Oirschot,male,Heemstede,GM0397,Noord-Holland,PV27
